Source,Target,Weight,Type
26,121,12.0,Directed
26,197,12.0,Directed
26,215,8.0,Directed
26,228,18.0,Directed
26,244,13.0,Directed
26,248,5.0,Directed
26,432,4.0,Directed
26,694,8.0,Directed
26,697,13.0,Directed
26,719,6.0,Directed
26,751,8.0,Directed
26,798,4.0,Directed
29,26,5.0,Directed
29,101,7.0,Directed
29,121,9.0,Directed
29,197,12.0,Directed
29,215,7.0,Directed
29,228,12.0,Directed
29,244,16.0,Directed
29,248,9.0,Directed
29,536,4.0,Directed
29,625,6.0,Directed
29,694,7.0,Directed
29,697,11.0,Directed
29,751,6.0,Directed
29,798,4.0,Directed
101,26,10.0,Directed
101,29,6.0,Directed
101,104,6.0,Directed
101,121,6.0,Directed
101,196,4.0,Directed
101,197,9.0,Directed
101,215,4.0,Directed
101,228,14.0,Directed
101,244,11.0,Directed
101,248,6.0,Directed
101,261,4.0,Directed
101,483,6.0,Directed
101,536,6.0,Directed
101,625,4.0,Directed
101,694,6.0,Directed
101,697,6.0,Directed
101,751,7.0,Directed
101,798,4.0,Directed
104,26,5.0,Directed
104,29,6.0,Directed
104,69,4.0,Directed
104,101,8.0,Directed
104,121,4.0,Directed
104,162,6.0,Directed
104,197,9.0,Directed
104,215,7.0,Directed
104,228,11.0,Directed
104,244,12.0,Directed
104,248,8.0,Directed
104,432,6.0,Directed
104,676,6.0,Directed
104,694,5.0,Directed
104,697,8.0,Directed
104,719,5.0,Directed
104,751,9.0,Directed
104,798,5.0,Directed
215,26,9.0,Directed
215,29,6.0,Directed
215,101,8.0,Directed
215,104,4.0,Directed
215,121,14.0,Directed
215,196,4.0,Directed
215,197,8.0,Directed
215,228,16.0,Directed
215,244,15.0,Directed
215,248,4.0,Directed
215,625,7.0,Directed
215,694,6.0,Directed
215,697,10.0,Directed
215,751,7.0,Directed
215,798,6.0,Directed
248,17,4.0,Directed
248,26,9.0,Directed
248,29,5.0,Directed
248,101,10.0,Directed
248,121,8.0,Directed
248,196,4.0,Directed
248,197,11.0,Directed
248,215,7.0,Directed
248,228,20.0,Directed
248,244,10.0,Directed
248,432,4.0,Directed
248,483,4.0,Directed
248,694,10.0,Directed
248,697,7.0,Directed
248,751,7.0,Directed
248,798,6.0,Directed
694,219,5.0,Directed
694,228,5.0,Directed
694,432,4.0,Directed
697,26,8.0,Directed
697,29,5.0,Directed
697,121,14.0,Directed
697,197,16.0,Directed
697,228,13.0,Directed
697,244,13.0,Directed
697,248,4.0,Directed
697,751,6.0,Directed
697,781,4.0,Directed
751,26,6.0,Directed
751,121,6.0,Directed
751,197,13.0,Directed
751,215,7.0,Directed
751,228,5.0,Directed
751,244,8.0,Directed
751,248,4.0,Directed
751,432,4.0,Directed
751,595,5.0,Directed
751,697,5.0,Directed
441,63,7.0,Directed
441,100,5.0,Directed
441,137,4.0,Directed
441,177,6.0,Directed
441,198,4.0,Directed
441,235,4.0,Directed
441,244,4.0,Directed
441,359,6.0,Directed
441,442,8.0,Directed
441,509,4.0,Directed
441,585,4.0,Directed
441,617,7.0,Directed
198,88,4.0,Directed
198,137,5.0,Directed
198,153,4.0,Directed
198,223,4.0,Directed
198,236,5.0,Directed
198,244,4.0,Directed
198,311,7.0,Directed
198,432,6.0,Directed
198,442,4.0,Directed
198,509,4.0,Directed
198,694,4.0,Directed
198,706,4.0,Directed
198,818,5.0,Directed
359,122,4.0,Directed
359,522,4.0,Directed
359,536,5.0,Directed
359,585,6.0,Directed
442,63,5.0,Directed
442,121,7.0,Directed
442,137,5.0,Directed
442,177,5.0,Directed
442,197,6.0,Directed
442,219,11.0,Directed
442,244,5.0,Directed
442,396,6.0,Directed
442,509,7.0,Directed
442,697,4.0,Directed
442,798,5.0,Directed
585,25,6.0,Directed
585,239,5.0,Directed
585,522,5.0,Directed
585,727,4.0,Directed
617,24,4.0,Directed
617,37,5.0,Directed
617,52,4.0,Directed
617,55,7.0,Directed
617,63,8.0,Directed
617,73,4.0,Directed
617,100,5.0,Directed
617,137,9.0,Directed
617,144,5.0,Directed
617,153,4.0,Directed
617,177,8.0,Directed
617,195,7.0,Directed
617,219,13.0,Directed
617,235,11.0,Directed
617,396,10.0,Directed
617,441,5.0,Directed
617,442,8.0,Directed
617,478,4.0,Directed
617,509,15.0,Directed
617,536,5.0,Directed
617,551,8.0,Directed
617,562,4.0,Directed
617,625,13.0,Directed
617,710,4.0,Directed
617,796,7.0,Directed
617,798,6.0,Directed
617,818,8.0,Directed
445,55,6.0,Directed
445,56,4.0,Directed
445,59,4.0,Directed
445,95,4.0,Directed
445,136,11.0,Directed
445,167,4.0,Directed
445,168,4.0,Directed
445,181,5.0,Directed
445,219,9.0,Directed
445,240,6.0,Directed
445,250,5.0,Directed
445,364,4.0,Directed
445,562,5.0,Directed
445,763,6.0,Directed
56,55,8.0,Directed
56,89,4.0,Directed
56,108,4.0,Directed
56,136,26.0,Directed
56,181,4.0,Directed
56,219,6.0,Directed
56,250,4.0,Directed
56,445,14.0,Directed
59,33,6.0,Directed
59,42,4.0,Directed
59,43,4.0,Directed
59,85,6.0,Directed
59,89,4.0,Directed
59,95,9.0,Directed
59,108,8.0,Directed
59,117,4.0,Directed
59,136,4.0,Directed
59,157,6.0,Directed
59,168,9.0,Directed
59,172,4.0,Directed
59,173,5.0,Directed
59,175,5.0,Directed
59,176,5.0,Directed
59,181,11.0,Directed
59,193,7.0,Directed
59,201,5.0,Directed
59,233,5.0,Directed
59,240,7.0,Directed
59,250,8.0,Directed
59,364,6.0,Directed
59,416,5.0,Directed
59,445,5.0,Directed
59,477,5.0,Directed
59,640,4.0,Directed
59,763,12.0,Directed
59,764,7.0,Directed
136,175,5.0,Directed
136,445,8.0,Directed
136,562,4.0,Directed
167,95,4.0,Directed
167,136,7.0,Directed
167,219,4.0,Directed
167,445,11.0,Directed
167,625,4.0,Directed
562,144,4.0,Directed
796,14,4.0,Directed
796,23,4.0,Directed
796,37,4.0,Directed
796,55,5.0,Directed
796,63,6.0,Directed
796,137,4.0,Directed
796,153,8.0,Directed
796,195,4.0,Directed
796,219,7.0,Directed
796,235,5.0,Directed
796,311,4.0,Directed
796,396,9.0,Directed
796,432,4.0,Directed
796,441,4.0,Directed
796,442,4.0,Directed
796,509,9.0,Directed
796,536,5.0,Directed
796,551,4.0,Directed
796,562,4.0,Directed
796,617,6.0,Directed
796,625,14.0,Directed
796,818,5.0,Directed
153,37,5.0,Directed
153,55,5.0,Directed
153,63,4.0,Directed
153,137,10.0,Directed
153,144,5.0,Directed
153,177,8.0,Directed
153,195,6.0,Directed
153,219,14.0,Directed
153,235,13.0,Directed
153,311,4.0,Directed
153,396,16.0,Directed
153,442,4.0,Directed
153,509,12.0,Directed
153,617,10.0,Directed
153,625,11.0,Directed
153,796,5.0,Directed
153,818,4.0,Directed
195,63,10.0,Directed
195,100,6.0,Directed
195,137,7.0,Directed
195,144,4.0,Directed
195,153,4.0,Directed
195,177,7.0,Directed
195,219,12.0,Directed
195,235,9.0,Directed
195,396,6.0,Directed
195,440,4.0,Directed
195,509,15.0,Directed
195,536,8.0,Directed
195,551,13.0,Directed
195,562,7.0,Directed
195,617,10.0,Directed
195,625,11.0,Directed
195,763,5.0,Directed
195,796,4.0,Directed
195,798,5.0,Directed
195,818,9.0,Directed
311,63,4.0,Directed
311,195,5.0,Directed
311,219,6.0,Directed
311,253,4.0,Directed
311,509,5.0,Directed
311,522,10.0,Directed
311,551,5.0,Directed
311,562,4.0,Directed
311,625,6.0,Directed
432,243,4.0,Directed
551,63,4.0,Directed
551,136,5.0,Directed
551,181,4.0,Directed
551,195,4.0,Directed
551,364,5.0,Directed
551,445,4.0,Directed
551,509,15.0,Directed
551,562,5.0,Directed
551,617,4.0,Directed
551,625,6.0,Directed
