Tue Nov 16 20:12:31 2021    output.dat

         34696835 function calls (34665815 primitive calls) in 2745.143 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     9312    0.088    0.000    0.229    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/urllib3/util/ssl_.py:457(is_ipaddress)
     9312    0.023    0.000    0.039    0.000 /usr/lib/python3.8/email/message.py:181(is_multipart)
     9312    0.067    0.000    0.395    0.000 /usr/lib/python3.8/urllib/parse.py:474(urlunparse)
     9312    0.075    0.000    0.194    0.000 /usr/lib/python3.8/urllib/parse.py:485(urlunsplit)
     9312    0.039    0.000    0.039    0.000 /usr/lib/python3.8/email/message.py:120(__init__)
     9312    0.032    0.000    0.050    0.000 /usr/lib/python3.8/email/feedparser.py:122(pushlines)
     9312    0.014    0.000    0.014    0.000 /usr/lib/python3.8/email/feedparser.py:125(__iter__)
     9312    0.052    0.000    4.732    0.001 /usr/lib/python3.8/email/feedparser.py:178(_call_parse)
     9312    0.546    0.000    4.680    0.001 /usr/lib/python3.8/email/feedparser.py:218(_parsegen)
     9312    0.043    0.000    0.071    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/urllib3/packages/six.py:642(itervalues)
     9312    0.286    0.000    0.286    0.000 /usr/lib/python3.8/socket.py:219(__init__)
     9312    0.087    0.000    0.176    0.000 /usr/lib/python3.8/ssl.py:710(verify_mode)
     9312    0.036    0.000    0.036    0.000 /usr/lib/python3.8/ssl.py:718(verify_mode)
     9312    0.014    0.000    0.014    0.000 /usr/lib/python3.8/ssl.py:1082(_check_connected)
     9312    0.047    0.000    0.210    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/urllib3/connectionpool.py:320(_get_timeout)
     9312    0.039    0.000    0.068    0.000 /usr/lib/python3.8/logging/__init__.py:1424(debug)
     9312    0.029    0.000    0.029    0.000 /usr/lib/python3.8/logging/__init__.py:1689(isEnabledFor)
     9312    0.029    0.000    0.097    0.000 /usr/lib/python3.8/_collections_abc.py:701(__len__)
     9312    0.049    0.000    0.075    0.000 /usr/lib/python3.8/codecs.py:319(decode)
     9312    0.015    0.000    0.015    0.000 /usr/lib/python3.8/codecs.py:331(getstate)
8504/8336    0.023    0.000    0.136    0.000 {built-in method builtins.all}
8238/8237    0.012    0.000    0.012    0.000 {built-in method builtins.hash}
     7570    0.028    0.000    0.039    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/urllib3/util/response.py:9(is_fp_closed)
     7202    0.035    0.000    0.077    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/dtypes/common.py:1578(_is_dtype_type)
     7046    0.029    0.000    0.029    0.000 {method 'sort' of 'list' objects}
6508/6425    0.015    0.000    0.016    0.000 {built-in method numpy.asarray}
     6318    0.020    0.000    0.029    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:794(__len__)
     6132    0.015    0.000    0.049    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/internals/base.py:43(<genexpr>)
     6070    1.615    0.000    1.636    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/models.py:843(text)
     6070    0.063    0.000    2.484    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/models.py:881(json)
     6070    0.055    0.000    0.785    0.000 /usr/lib/python3.8/json/__init__.py:299(loads)
     6070    0.084    0.000    0.708    0.000 /usr/lib/python3.8/json/decoder.py:332(decode)
     6070    0.400    0.000    0.400    0.000 /usr/lib/python3.8/json/decoder.py:343(raw_decode)
     5525    0.040    0.000    0.108    0.000 /usr/lib/python3.8/http/client.py:411(close)
     5476    0.017    0.000    0.026    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/dtypes/inference.py:321(is_hashable)
     5062    0.013    0.000    0.022    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/dtypes/common.py:1543(get_dtype)
     5050    0.007    0.000    0.007    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/pandas/core/indexes/base.py:4379(_values)
     5039    0.014    0.000    0.023    0.000 <string>:1(__new__)
     5039    0.019    0.000    0.026    0.000 /usr/lib/python3.8/urllib/parse.py:399(_checknetloc)
     5038    0.007    0.000    0.007    0.000 {method 'isascii' of 'str' objects}
     5038    0.066    0.000    0.114    0.000 /usr/lib/python3.8/urllib/parse.py:391(_splitnetloc)
     4991    0.024    0.000    0.024    0.000 {built-in method numpy.empty}
     4899    0.009    0.000    0.009    0.000 {method 'pop' of 'list' objects}
     4795    0.007    0.000    0.007    0.000 {method 'replace' of 'str' objects}
     4687    0.019    0.000    0.179    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/urllib3/response.py:392(_decode)
     4683    0.010    0.000    0.010    0.000 {built-in method _thread.allocate_lock}
     4659    0.012    0.000    0.017    0.000 /usr/lib/python3.8/posixpath.py:41(_get_sep)
     4658    0.037    0.000    0.591    0.000 /usr/lib/python3.8/http/client.py:925(close)
     4658    0.024    0.000    0.488    0.000 /usr/lib/python3.8/socket.py:496(close)
     4657    0.013    0.000    0.013    0.000 {method 'write' of '_io.StringIO' objects}
     4657    0.829    0.000    0.925    0.000 {built-in method io.open}
     4656    0.007    0.000    0.007    0.000 {method 'append' of 'bytearray' objects}
     4656    0.012    0.000    0.012    0.000 {method 'extend' of 'bytearray' objects}
     4656    0.013    0.000    0.013    0.000 {method 'cast' of 'memoryview' objects}
     4656    0.014    0.000    0.014    0.000 {method 'pop' of 'collections.OrderedDict' objects}
     4656    0.013    0.000    0.013    0.000 {built-in method time.monotonic}
     4656    0.017    0.000    0.017    0.000 {built-in method _socket.inet_aton}
     4656    0.011    0.000    0.011    0.000 {built-in method _socket.inet_pton}
     4656  280.960    0.060  281.048    0.060 {built-in method _socket.getaddrinfo}
     4656    0.176    0.000    0.176    0.000 {function socket.close at 0x7fd32a040b80}
     4656  672.850    0.145  672.850    0.145 {method 'connect' of '_socket.socket' objects}
     4656    0.007    0.000    0.007    0.000 {function socket.detach at 0x7fd32a040c10}
     4656    0.006    0.000    0.006    0.000 {method 'fileno' of '_socket.socket' objects}
     4656    0.062    0.000    0.062    0.000 {method 'getpeername' of '_socket.socket' objects}
     4656    0.032    0.000    0.032    0.000 {method 'getsockopt' of '_socket.socket' objects}
     4656    0.031    0.000    0.031    0.000 {method 'setsockopt' of '_socket.socket' objects}
     4656    0.026    0.000    0.084    0.000 {method 'close' of '_io.BufferedReader' objects}
     4656    0.006    0.000    0.006    0.000 {function HTTPResponse.flush at 0x7fd32a4a5f70}
     4656    0.009    0.000    0.009    0.000 {built-in method _stat.S_ISDIR}
     4656    0.031    0.000    0.031    0.000 {built-in method _locale.nl_langinfo}
     4656    0.128    0.000    0.128    0.000 {built-in method today}
     4656    0.345    0.000    8.739    0.002 /usr/lib/python3.8/netrc.py:23(__init__)
     4656    0.286    0.000    7.469    0.002 /usr/lib/python3.8/netrc.py:32(_parse)
     4656    0.011    0.000    0.011    0.000 /usr/lib/python3.8/netrc.py:113(authenticators)
     4656    0.047    0.000    0.055    0.000 /usr/lib/python3.8/shlex.py:21(__init__)
     4656    0.017    0.000    0.026    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/sessions.py:81(merge_hooks)
     4656    0.022    0.000    0.094    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/sessions.py:98(get_redirect_target)
     4656    0.034    0.000    0.285    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/sessions.py:144(resolve_redirects)
     4656    0.122    0.000   21.920    0.005 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/sessions.py:273(rebuild_proxies)
     4656    0.121    0.000    1.276    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/sessions.py:362(__init__)
     4656    0.007    0.000    0.007    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/sessions.py:424(__enter__)
     4656    0.020    0.000    6.429    0.001 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/sessions.py:427(__exit__)
     4656    0.215    0.000   20.696    0.004 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/sessions.py:430(prepare_request)
     4656    0.127    0.000 2730.048    0.586 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/sessions.py:470(request)
     4656    0.019    0.000    0.304    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/sessions.py:677(<listcomp>)
     4656    0.277    0.000 2694.337    0.579 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/sessions.py:626(send)
     4656    0.115    0.000   14.789    0.003 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/sessions.py:701(merge_environment_settings)
     4656    0.045    0.000    0.075    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/sessions.py:730(get_adapter)
     4656    0.050    0.000    6.409    0.001 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/sessions.py:744(close)
     4656    0.076    0.000    2.044    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/adapters.py:203(cert_verify)
     4656    0.106    0.000    3.206    0.001 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/adapters.py:255(build_response)
     4656    0.067    0.000    9.116    0.002 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/adapters.py:292(get_connection)
     4656    0.048    0.000    0.885    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/adapters.py:329(request_url)
     4656    0.007    0.000    0.007    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/adapters.py:358(add_headers)
     4656    0.177    0.000 2596.720    0.558 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/adapters.py:394(send)
     4656    0.046    0.000    0.129    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/models.py:61(path_url)
     4656    0.272    0.000    2.628    0.001 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/models.py:82(_encode_params)
     4656    0.006    0.000    0.006    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/models.py:184(<genexpr>)
     4656    0.037    0.000    0.113    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/models.py:175(register_hook)
     4656    0.040    0.000    0.066    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/models.py:226(__init__)
     4656    0.080    0.000 2737.840    0.588 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/api.py:16(request)
     4656    0.030    0.000    0.060    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/models.py:293(__init__)
     4656    0.078    0.000    8.095    0.002 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/models.py:310(prepare)
     4656    0.030    0.000    0.055    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/models.py:342(prepare_method)
     4656    0.156    0.000    5.168    0.001 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/models.py:358(prepare_url)
     4656    0.243    0.000    1.255    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/models.py:444(prepare_headers)
     4656    0.043    0.000    0.110    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/models.py:455(prepare_body)
     4656    0.010    0.000    0.010    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/models.py:529(prepare_content_length)
     4656    0.025    0.000    0.317    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/models.py:542(prepare_auth)
     4656    0.032    0.000    0.978    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/models.py:564(prepare_cookies)
     4656    0.020    0.000    0.133    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/models.py:584(prepare_hooks)
     4656    0.073    0.000    0.418    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/models.py:604(__init__)
     4656    0.021    0.000    0.072    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/models.py:715(is_redirect)
     4656    0.024    0.000    0.031    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/models.py:737(iter_content)
     4656    0.072    0.000 2737.912    0.588 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/api.py:64(get)
     4656    0.015    0.000    0.024    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/hooks.py:23(dispatch_hook)
     4656    0.016    0.000    0.026    0.000 /usr/lib/python3.8/http/cookiejar.py:1287(_cookies_for_request)
     4656    0.019    0.000    0.030    0.000 /usr/lib/python3.8/http/cookiejar.py:1294(_cookie_attrs)
     4656    0.095    0.000    0.331    0.000 /usr/lib/python3.8/http/cookiejar.py:1353(add_cookie_header)
     4656    0.044    0.000    0.138    0.000 /usr/lib/python3.8/http/cookiejar.py:1731(clear_expired_cookies)
     4656    0.006    0.000    0.006    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/cookies.py:81(get_new_headers)
     4656    0.052    0.000    0.940    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/cookies.py:135(get_cookie_header)
     4656    0.212    0.000    9.945    0.002 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/utils.py:175(get_netrc_auth)
     4656    0.030    0.000    1.012    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/utils.py:240(extract_zipped_paths)
     4656    0.073    0.000    0.122    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/utils.py:482(_parse_content_type_header)
     4656    0.039    0.000    0.206    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/utils.py:507(get_encoding_from_headers)
     4656    0.008    0.000    0.008    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/utils.py:550(iter_slices)
     4656    0.036    0.000    0.058    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/utils.py:601(unquote_unreserved)
     4656    0.026    0.000    0.205    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/utils.py:625(requote_uri)
     4656    0.017    0.000    0.017    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/utils.py:829(default_user_agent)
     4656    0.040    0.000    0.297    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/utils.py:838(default_headers)
     4656    0.048    0.000    0.286    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/requests/utils.py:942(get_auth_from_url)
     4656    0.051    0.000    2.808    0.001 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/urllib3/poolmanager.py:188(_new_pool)
     4656    0.050    0.000    3.420    0.001 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/urllib3/poolmanager.py:224(connection_from_host)
     4656    0.055    0.000    3.329    0.001 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/urllib3/poolmanager.py:247(connection_from_context)
     4656    0.066    0.000    3.002    0.001 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/urllib3/poolmanager.py:262(connection_from_pool_key)
     4656    0.046    0.000    8.102    0.002 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/urllib3/poolmanager.py:286(connection_from_url)
     4656    0.018    0.000    0.026    0.000 /mnt/c/Users/Bryan/Twitch Data Mine/twitch_data_mine_env/lib/python3.8/site-packages/urllib3/poolmanager.py:302(_merge_pool_kwargs)
