Source,Target,Weight,Type,Source Top Game,Target Top Game,Source Language,Target Language,Activation,Timestamp
dtn_mukai,oniyadayo,24.0,Directed,Apex Legends,Apex Legends,Japanese,Japanese,False,15
dtn_mukai,ooenotakayuki,49.0,Directed,Apex Legends,Apex Legends,Japanese,Japanese,False,15
dtn_mukai,raderaderader,18.0,Directed,Apex Legends,Apex Legends,Japanese,Japanese,False,15
dtn_mukai,sasatikk,23.0,Directed,Apex Legends,Escape From Tarkov,Japanese,Japanese,False,15
dtn_mukai,spygea,39.0,Directed,Apex Legends,Apex Legends,Japanese,Japanese,False,15
dtn_mukai,stylishnoob4,20.0,Directed,Apex Legends,Apex Legends,Japanese,Japanese,False,15
dtn_mukai,surugamonkey0113,5.0,Directed,Apex Legends,VALORANT,Japanese,Japanese,False,15
dtn_mukai,sutanmi,34.0,Directed,Apex Legends,League of Legends,Japanese,Japanese,False,15
dtn_mukai,ta1yo_tv,25.0,Directed,Apex Legends,Overwatch,Japanese,Japanese,False,15
dtn_mukai,tempplex_,25.0,Directed,Apex Legends,Apex Legends,Japanese,English,False,15
dtn_mukai,yoshinama222,13.0,Directed,Apex Legends,Apex Legends,Japanese,Japanese,False,15
dtn_mukai,yufuna,75.0,Directed,Apex Legends,Apex Legends,Japanese,Japanese,False,15
dtn_mukai,yukiofps14,38.0,Directed,Apex Legends,Apex Legends,Japanese,Japanese,False,15
crylixblooom,albralelie,47.0,Directed,Apex Legends,Apex Legends,English,English,False,15
crylixblooom,diegosaurs,53.0,Directed,Apex Legends,Apex Legends,English,English,False,15
crylixblooom,genburten,32.0,Directed,Apex Legends,Apex Legends,English,English,False,15
crylixblooom,iitztimmy,17.0,Directed,Apex Legends,Apex Legends,English,English,False,15
crylixblooom,nniru,15.0,Directed,Apex Legends,Apex Legends,English,Japanese,False,15
crylixblooom,ras_sama,34.0,Directed,Apex Legends,other,English,Korean,False,15
crylixblooom,rprx,35.0,Directed,Apex Legends,Apex Legends,English,English,False,15
crylixblooom,selly55,27.0,Directed,Apex Legends,Apex Legends,English,Korean,False,15
crylixblooom,shivfps,30.0,Directed,Apex Legends,Apex Legends,English,English,False,15
crylixblooom,snip3down,29.0,Directed,Apex Legends,Apex Legends,English,English,False,15
crylixblooom,stylishnoob4,40.0,Directed,Apex Legends,Apex Legends,English,Japanese,False,15
crylixblooom,tsm_imperialhal,49.0,Directed,Apex Legends,Apex Legends,English,English,False,15
albralelie,aceu,24.0,Directed,Apex Legends,Apex Legends,English,English,False,15
albralelie,daltoosh,16.0,Directed,Apex Legends,Apex Legends,English,English,False,15
albralelie,faide,20.0,Directed,Apex Legends,Apex Legends,English,English,False,15
albralelie,iitztimmy,13.0,Directed,Apex Legends,Apex Legends,English,English,False,15
albralelie,shivfps,12.0,Directed,Apex Legends,Apex Legends,English,English,False,15
albralelie,snip3down,13.0,Directed,Apex Legends,Apex Legends,English,English,False,15
albralelie,sz_taisheen,16.0,Directed,Apex Legends,Apex Legends,English,English,False,15
albralelie,taxi2g,32.0,Directed,Apex Legends,Apex Legends,English,English,False,15
albralelie,tsm_imperialhal,21.0,Directed,Apex Legends,Apex Legends,English,English,False,15
diegosaurs,iitztimmy,16.0,Directed,Apex Legends,Apex Legends,English,English,False,15
diegosaurs,johnwolfe,5.0,Directed,Apex Legends,Dead by Daylight,English,English,False,15
diegosaurs,otzdarva,5.0,Directed,Apex Legends,Dead by Daylight,English,English,False,15
diegosaurs,tsm_imperialhal,12.0,Directed,Apex Legends,Apex Legends,English,English,False,15
genburten,daltoosh,14.0,Directed,Apex Legends,Apex Legends,English,English,False,15
genburten,faide,5.0,Directed,Apex Legends,Apex Legends,English,English,False,15
genburten,iitztimmy,19.0,Directed,Apex Legends,Apex Legends,English,English,False,15
genburten,mande,11.0,Directed,Apex Legends,Apex Legends,English,English,False,15
genburten,nicewigg,15.0,Directed,Apex Legends,Apex Legends,English,English,False,15
genburten,nickmercs,10.0,Directed,Apex Legends,Call of Duty: Warzone,English,English,False,15
genburten,nrg_hamlinz,19.0,Directed,Apex Legends,Just Chatting,English,English,False,15
genburten,rogue,12.0,Directed,Apex Legends,Apex Legends,English,English,False,15
genburten,shivfps,13.0,Directed,Apex Legends,Apex Legends,English,English,False,15
genburten,snip3down,9.0,Directed,Apex Legends,Apex Legends,English,English,False,15
genburten,sweetdreams,5.0,Directed,Apex Legends,Apex Legends,English,English,False,15
genburten,tsm_imperialhal,22.0,Directed,Apex Legends,Apex Legends,English,English,False,15
iitztimmy,sinatraa,9.0,Directed,Apex Legends,VALORANT,English,English,False,6
iitztimmy,tsm_imperialhal,29.0,Directed,Apex Legends,Apex Legends,English,English,False,15
ras_sama,alelu,7.0,Directed,other,Apex Legends,Korean,Japanese,False,15
ras_sama,darumaisgod,22.0,Directed,other,VALORANT,Korean,Japanese,False,15
ras_sama,faide,5.0,Directed,other,Apex Legends,Korean,English,False,15
ras_sama,fps_shaka,15.0,Directed,other,Escape From Tarkov,Korean,Japanese,False,15
ras_sama,genburten,7.0,Directed,other,Apex Legends,Korean,English,False,15
ras_sama,iitztimmy,10.0,Directed,other,Apex Legends,Korean,English,False,15
ras_sama,mondo23,9.0,Directed,other,other,Korean,Korean,False,15
ras_sama,nniru,18.0,Directed,other,Apex Legends,Korean,Japanese,False,15
ras_sama,obly99,27.0,Directed,other,Apex Legends,Korean,Korean,False,15
ras_sama,rprx,12.0,Directed,other,Apex Legends,Korean,English,False,15
ras_sama,selly55,16.0,Directed,other,Apex Legends,Korean,Korean,False,15
ras_sama,shibuyahal,15.0,Directed,other,Apex Legends,Korean,Japanese,False,15
ras_sama,shivfps,18.0,Directed,other,Apex Legends,Korean,English,False,15
ras_sama,stylishnoob4,18.0,Directed,other,Apex Legends,Korean,Japanese,False,15
ras_sama,tempplex_,23.0,Directed,other,Apex Legends,Korean,English,False,15
ras_sama,tsm_imperialhal,13.0,Directed,other,Apex Legends,Korean,English,False,15
rprx,euriece,20.0,Directed,Apex Legends,Apex Legends,English,English,False,15
rprx,fps_shaka,11.0,Directed,Apex Legends,Escape From Tarkov,English,Japanese,False,15
rprx,iitztimmy,25.0,Directed,Apex Legends,Apex Legends,English,English,False,15
rprx,lululuvely,26.0,Directed,Apex Legends,Apex Legends,English,English,False,15
rprx,shivfps,28.0,Directed,Apex Legends,Apex Legends,English,English,False,15
rprx,stylishnoob4,19.0,Directed,Apex Legends,Apex Legends,English,Japanese,False,15
rprx,sweetdreams,17.0,Directed,Apex Legends,Apex Legends,English,English,False,15
rprx,tsm_imperialhal,37.0,Directed,Apex Legends,Apex Legends,English,English,False,15
selly55,crylixblooom,22.0,Directed,Apex Legends,Apex Legends,Korean,English,False,15
selly55,iitztimmy,41.0,Directed,Apex Legends,Apex Legends,Korean,English,False,15
selly55,tsm_imperialhal,25.0,Directed,Apex Legends,Apex Legends,Korean,English,False,15
shivfps,aceu,33.0,Directed,Apex Legends,Apex Legends,English,English,False,15
shivfps,daltoosh,22.0,Directed,Apex Legends,Apex Legends,English,English,False,15
shivfps,euriece,25.0,Directed,Apex Legends,Apex Legends,English,English,False,15
shivfps,iitztimmy,25.0,Directed,Apex Legends,Apex Legends,English,English,False,15
shivfps,lululuvely,27.0,Directed,Apex Legends,Apex Legends,English,English,False,15
shivfps,rogue,22.0,Directed,Apex Legends,Apex Legends,English,English,False,15
shivfps,snip3down,9.0,Directed,Apex Legends,Apex Legends,English,English,False,15
shivfps,tsm_imperialhal,12.0,Directed,Apex Legends,Apex Legends,English,English,False,15
snip3down,aydan,14.0,Directed,Apex Legends,Call of Duty: Warzone,English,English,False,15
snip3down,daltoosh,5.0,Directed,Apex Legends,Apex Legends,English,English,False,15
snip3down,iitztimmy,16.0,Directed,Apex Legends,Apex Legends,English,English,False,15
snip3down,tenz,11.0,Directed,Apex Legends,VALORANT,English,English,False,15
snip3down,tsm_imperialhal,26.0,Directed,Apex Legends,Apex Legends,English,English,False,15
tsm_imperialhal,euriece,6.0,Directed,Apex Legends,Apex Legends,English,English,False,15
tsm_imperialhal,iitztimmy,21.0,Directed,Apex Legends,Apex Legends,English,English,False,15
tsm_imperialhal,shroud,12.0,Directed,Apex Legends,VALORANT,English,English,False,15
dmf_kyochan,crylixblooom,5.0,Directed,Apex Legends,Apex Legends,Japanese,English,False,15
dmf_kyochan,dasoku_aniki,13.0,Directed,Apex Legends,Apex Legends,Japanese,Japanese,False,15
dmf_kyochan,dtn_mukai,7.0,Directed,Apex Legends,Apex Legends,Japanese,Japanese,False,15
dmf_kyochan,euriece,48.0,Directed,Apex Legends,Apex Legends,Japanese,English,False,15
dmf_kyochan,fps_shaka,33.0,Directed,Apex Legends,Escape From Tarkov,Japanese,Japanese,False,15
dmf_kyochan,hanjoudesu,15.0,Directed,Apex Legends,Apex Legends,Japanese,Japanese,False,15
dmf_kyochan,k4sen,19.0,Directed,Apex Legends,Apex Legends,Japanese,Japanese,False,15
dmf_kyochan,kato_junichi0817,26.0,Directed,Apex Legends,Apex Legends,Japanese,Japanese,False,15
dmf_kyochan,mokouliszt1,8.0,Directed,Apex Legends,Apex Legends,Japanese,Japanese,False,15
dmf_kyochan,oniyadayo,16.0,Directed,Apex Legends,Apex Legends,Japanese,Japanese,False,15
dmf_kyochan,shibuyahal,17.0,Directed,Apex Legends,Apex Legends,Japanese,Japanese,False,15
dmf_kyochan,spygea,28.0,Directed,Apex Legends,Apex Legends,Japanese,Japanese,False,15
dmf_kyochan,stylishnoob4,39.0,Directed,Apex Legends,Apex Legends,Japanese,Japanese,False,15
jasper7se,dmf_kyochan,11.0,Directed,VALORANT,Apex Legends,Japanese,Japanese,False,15
jasper7se,dtn_mukai,19.0,Directed,VALORANT,Apex Legends,Japanese,Japanese,False,15
jasper7se,euriece,31.0,Directed,VALORANT,Apex Legends,Japanese,English,False,15
jasper7se,fps_shaka,29.0,Directed,VALORANT,Escape From Tarkov,Japanese,Japanese,False,15
jasper7se,iam_xq,20.0,Directed,VALORANT,VALORANT,Japanese,Japanese,False,15
jasper7se,k4sen,45.0,Directed,VALORANT,Apex Legends,Japanese,Japanese,False,15
jasper7se,kato_junichi0817,22.0,Directed,VALORANT,Apex Legends,Japanese,Japanese,False,15
jasper7se,lazvell,14.0,Directed,VALORANT,VALORANT,Japanese,Japanese,False,15
jasper7se,raderaderader,19.0,Directed,VALORANT,Apex Legends,Japanese,Japanese,False,15
jasper7se,shibuyahal,14.0,Directed,VALORANT,Apex Legends,Japanese,Japanese,False,15
jasper7se,spygea,42.0,Directed,VALORANT,Apex Legends,Japanese,Japanese,False,15
jasper7se,stylishnoob4,27.0,Directed,VALORANT,Apex Legends,Japanese,Japanese,False,15
jasper7se,sutanmi,19.0,Directed,VALORANT,League of Legends,Japanese,Japanese,False,15
jasper7se,yufuna,32.0,Directed,VALORANT,Apex Legends,Japanese,Japanese,False,15
iam_xq,cr_rion,24.0,Directed,VALORANT,VALORANT,Japanese,Japanese,False,15
iam_xq,dasoku_aniki,27.0,Directed,VALORANT,Apex Legends,Japanese,Japanese,False,15
iam_xq,detonator_robin,41.0,Directed,VALORANT,Escape From Tarkov,Japanese,Japanese,False,15
iam_xq,dmf_kyochan,19.0,Directed,VALORANT,Apex Legends,Japanese,Japanese,False,15
iam_xq,euriece,34.0,Directed,VALORANT,Apex Legends,Japanese,English,False,15
iam_xq,fps_shaka,48.0,Directed,VALORANT,Escape From Tarkov,Japanese,Japanese,False,15
iam_xq,jasper7se,24.0,Directed,VALORANT,VALORANT,Japanese,Japanese,False,15
iam_xq,k4sen,38.0,Directed,VALORANT,Apex Legends,Japanese,Japanese,False,15
iam_xq,kato_junichi0817,37.0,Directed,VALORANT,Apex Legends,Japanese,Japanese,False,15
iam_xq,killin9hit,20.0,Directed,VALORANT,Apex Legends,Japanese,Japanese,False,15
iam_xq,lazvell,22.0,Directed,VALORANT,VALORANT,Japanese,Japanese,False,15
iam_xq,makiba7,19.0,Directed,VALORANT,VALORANT,Japanese,Japanese,False,15
iam_xq,mokouliszt1,32.0,Directed,VALORANT,Apex Legends,Japanese,Japanese,False,15
iam_xq,nniru,14.0,Directed,VALORANT,Apex Legends,Japanese,Japanese,False,15
iam_xq,oniyadayo,34.0,Directed,VALORANT,Apex Legends,Japanese,Japanese,False,15
iam_xq,reitathefps,16.0,Directed,VALORANT,VALORANT,Japanese,Japanese,False,15
iam_xq,riotgamesjp,28.0,Directed,VALORANT,League of Legends,Japanese,Japanese,False,15
iam_xq,sasatikk,24.0,Directed,VALORANT,Escape From Tarkov,Japanese,Japanese,False,15
iam_xq,spygea,35.0,Directed,VALORANT,Apex Legends,Japanese,Japanese,False,15
iam_xq,stansmith_jp,9.0,Directed,VALORANT,VALORANT,Japanese,Japanese,False,15
iam_xq,stylishnoob4,19.0,Directed,VALORANT,Apex Legends,Japanese,Japanese,False,15
iam_xq,sutanmi,27.0,Directed,VALORANT,League of Legends,Japanese,Japanese,False,15
iam_xq,ta1yo_tv,54.0,Directed,VALORANT,Overwatch,Japanese,Japanese,False,15
iam_xq,tenz,18.0,Directed,VALORANT,VALORANT,Japanese,English,False,15
iam_xq,valorant_jpn,37.0,Directed,VALORANT,VALORANT,Japanese,Japanese,False,15
iam_xq,yamatonjp,15.0,Directed,VALORANT,PUBG Mobile,Japanese,Japanese,False,15
iam_xq,yufuna,32.0,Directed,VALORANT,Apex Legends,Japanese,Japanese,False,15
lazvell,detonator_robin,25.0,Directed,VALORANT,Escape From Tarkov,Japanese,Japanese,False,15
lazvell,fps_shaka,63.0,Directed,VALORANT,Escape From Tarkov,Japanese,Japanese,False,15
lazvell,iam_xq,27.0,Directed,VALORANT,VALORANT,Japanese,Japanese,False,15
lazvell,jasper7se,21.0,Directed,VALORANT,VALORANT,Japanese,Japanese,False,15
lazvell,k4sen,24.0,Directed,VALORANT,Apex Legends,Japanese,Japanese,False,15
lazvell,kanae_2434,19.0,Directed,VALORANT,VALORANT,Japanese,Japanese,False,15
lazvell,kato_junichi0817,36.0,Directed,VALORANT,Apex Legends,Japanese,Japanese,False,15
lazvell,omgvodka,12.0,Directed,VALORANT,Apex Legends,Japanese,Japanese,False,15
lazvell,rtainjapan,44.0,Directed,VALORANT,Fushigi no Dungeon: Furai no Shiren Gaiden - Onna Kenshi Asuka Kenzan!,Japanese,Japanese,False,15
lazvell,spygea,14.0,Directed,VALORANT,Apex Legends,Japanese,Japanese,False,15
lazvell,stylishnoob4,33.0,Directed,VALORANT,Apex Legends,Japanese,Japanese,False,15
lazvell,sutanmi,16.0,Directed,VALORANT,League of Legends,Japanese,Japanese,False,15
lazvell,valorant_jpn,26.0,Directed,VALORANT,VALORANT,Japanese,Japanese,False,15
sutanmi,dasoku_aniki,13.0,Directed,League of Legends,Apex Legends,Japanese,Japanese,False,15
sutanmi,dmf_kyochan,35.0,Directed,League of Legends,Apex Legends,Japanese,Japanese,False,15
sutanmi,dtn_mukai,5.0,Directed,League of Legends,Apex Legends,Japanese,Japanese,False,15
sutanmi,euriece,36.0,Directed,League of Legends,Apex Legends,Japanese,English,False,15
sutanmi,fps_shaka,39.0,Directed,League of Legends,Escape From Tarkov,Japanese,Japanese,False,15
sutanmi,jasper7se,43.0,Directed,League of Legends,VALORANT,Japanese,Japanese,False,15
sutanmi,k4sen,26.0,Directed,League of Legends,Apex Legends,Japanese,Japanese,False,15
sutanmi,kanae_2434,20.0,Directed,League of Legends,VALORANT,Japanese,Japanese,False,15
sutanmi,kato_junichi0817,50.0,Directed,League of Legends,Apex Legends,Japanese,Japanese,False,15
sutanmi,lazvell,25.0,Directed,League of Legends,VALORANT,Japanese,Japanese,False,15
sutanmi,reitathefps,43.0,Directed,League of Legends,VALORANT,Japanese,Japanese,False,15
sutanmi,spygea,28.0,Directed,League of Legends,Apex Legends,Japanese,Japanese,False,15
sutanmi,stylishnoob4,38.0,Directed,League of Legends,Apex Legends,Japanese,Japanese,False,15
